patient,drug,dose,plate,half,n_rows,frac_untestable
ACH-000120,Dapagliflozin,5.0,12,0,62710,0.6204273640567692
ACH-000120,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.05,7,0,62710,0.7237920586828257
ACH-000120,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.5,8,0,62710,0.6499122946898421
ACH-000120,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",5.0,9,0,62710,0.7015468027427842
ACH-000120,Daptomycin,0.05,13,0,62710,0.6609153245096476
ACH-000120,Daptomycin,0.5,13,0,62710,0.6749641205549354
ACH-000120,Daptomycin,5.0,13,0,62710,0.658204433104768
ACH-000120,Darinaparsin,0.05,4,0,62710,0.7062031573911657
ACH-000120,Darinaparsin,0.5,5,0,62710,0.6947376813905278
ACH-000120,Darinaparsin,5.0,14,0,62710,0.6938446818689205
ACH-000120,Darinaparsin,5.0,6,1,62710,0.6777706904799873
ACH-000120,Darolutamide,0.05,10,0,62710,0.6673257853611864
ACH-000120,Darolutamide,0.5,11,0,62710,0.6757614415563706
ACH-000120,Darolutamide,5.0,12,0,62710,0.6406474246531654
ACH-000120,Decitabine,0.05,7,0,62710,0.722484452240472
ACH-000120,Decitabine,0.5,8,0,62710,0.6563068091213523
ACH-000120,Decitabine,5.0,9,0,62710,0.702423855844363
ACH-000120,Delamanid,0.05,10,0,62710,0.6710253548078456
ACH-000120,Delamanid,0.5,11,0,62710,0.677084994418753
ACH-000120,Delamanid,5.0,12,0,62710,0.635608355924095
ACH-000120,Demeclocycline,0.05,4,0,62710,0.7011481422420667
ACH-000120,Demeclocycline,0.5,5,0,62710,0.6959496093127093
ACH-000120,Demeclocycline,5.0,14,0,62710,0.6932546643278584
ACH-000120,Demeclocycline,5.0,6,1,62710,0.6787274756817094
ACH-000120,Dexamethasone,0.05,10,0,62710,0.6750438526550789
ACH-000120,Dexamethasone,0.5,11,0,62710,0.6772763514590975
ACH-000120,Dexamethasone,5.0,12,0,62710,0.6446180832403126
ACH-000120,Dexmedetomidine,0.05,7,0,62710,0.6959017700526232
ACH-000120,Dexmedetomidine,0.5,8,0,62710,0.6313825546164886
ACH-000120,Dexmedetomidine,5.0,9,0,62710,0.6908148620634668
ACH-000120,Diammonium Glycyrrhizinate,0.05,4,0,62710,0.7008451602615213
ACH-000120,Diammonium Glycyrrhizinate,0.5,5,0,62710,0.7000956785201722
ACH-000120,Diammonium Glycyrrhizinate,5.0,14,0,62710,0.703173337585712
ACH-000120,Diammonium Glycyrrhizinate,5.0,6,1,62710,0.6695582841652049
ACH-000120,Digitoxin,0.05,10,0,62710,0.6723808005102855
ACH-000120,Digitoxin,0.5,11,0,62710,0.6737681390527827
ACH-000120,Digitoxin,5.0,12,0,62710,0.6571360229628448
ACH-000120,Dihydroartemisinin,0.05,10,0,62710,0.6776112262797002
ACH-000120,Dihydroartemisinin,0.5,11,0,62710,0.6828097592090576
ACH-000120,Dihydroartemisinin,5.0,12,0,62710,0.6487482060277467
ACH-000120,Dimethyl fumarate,0.05,7,0,62710,0.7105565300590018
ACH-000120,Dimethyl fumarate,0.5,8,0,62710,0.6275235209695423
ACH-000120,Dimethyl fumarate,5.0,9,0,62710,0.6822516345080529
ACH-000120,Dinaciclib,0.05,7,0,62710,0.7253867006856961
ACH-000120,Dinaciclib,0.5,8,0,62710,0.6561792377611226
ACH-000120,Dinaciclib,5.0,9,0,62710,0.7247010046244619
ACH-000120,Diphenhydramine,0.05,7,0,62710,0.6933184500079732
ACH-000120,Diphenhydramine,0.5,8,0,62710,0.6348110349226599
ACH-000120,Diphenhydramine,5.0,9,0,62710,0.6931430393876574
ACH-000120,Docetaxel,0.05,4,0,62710,0.7168553659703396
ACH-000120,Docetaxel,0.5,5,0,62710,0.6889491309201085
ACH-000120,Docetaxel,5.0,14,0,62710,0.6739754425131558
ACH-000120,Docetaxel,5.0,6,1,62710,0.672779461011003
ACH-000120,Docetaxel (Trihydrate),0.05,7,0,62710,0.7031573911656833
ACH-000120,Docetaxel (Trihydrate),0.5,8,0,62710,0.6441077977993941
ACH-000120,Docetaxel (Trihydrate),5.0,9,0,62710,0.6816775633870196
ACH-000120,Dorzolamide (hydrochloride),0.05,7,0,62710,0.7145909743262637
ACH-000120,Dorzolamide (hydrochloride),0.5,8,0,62710,0.6447616010205709
ACH-000120,Dorzolamide (hydrochloride),5.0,9,0,62710,0.688917238080051
ACH-000120,Doxorubicin (hydrochloride),0.05,7,0,62710,0.7086270132355286
ACH-000120,Doxorubicin (hydrochloride),0.5,8,0,62710,0.6511242226120236
ACH-000120,Doxorubicin (hydrochloride),5.0,9,0,62710,0.7104130122787434
ACH-000120,Doxycycline (monohydrate),0.05,7,0,62710,0.7135385106043693
ACH-000120,Doxycycline (monohydrate),0.5,8,0,62710,0.6467549035241589
ACH-000120,Doxycycline (monohydrate),5.0,9,0,62710,0.6965236804337426
ACH-000120,Drospirenone,0.05,10,0,62710,0.6719980864295966
ACH-000120,Drospirenone,0.5,11,0,62710,0.6828894913092011
ACH-000120,Drospirenone,5.0,12,0,62710,0.622053898899697
ACH-000120,ERK5-IN-2,0.05,1,0,62710,0.675793334396428
ACH-000120,ERK5-IN-2,0.5,2,0,62710,0.6624302344123745
ACH-000120,ERK5-IN-2,5.0,3,0,62710,0.7084197097751554
ACH-000120,ETC-206,0.05,1,0,62710,0.6914208260245575
ACH-000120,ETC-206,0.5,2,0,62710,0.6529102216552384
ACH-000120,ETC-206,5.0,3,0,62710,0.7660979110189763
ACH-000120,EX229,0.05,1,0,62710,0.6868442034763196
ACH-000120,EX229,0.5,2,0,62710,0.6537075426566735
ACH-000120,EX229,5.0,3,0,62710,0.7546483814383671
ACH-000120,Econazole,0.05,10,0,62710,0.6709934619677882
ACH-000120,Econazole,0.5,11,0,62710,0.6648540902567374
ACH-000120,Econazole,5.0,12,0,62710,0.6381757295487163
ACH-000120,Edoxaban (tosylate monohydrate),0.05,13,0,62710,0.6567054696220699
ACH-000120,Edoxaban (tosylate monohydrate),0.5,13,0,62710,0.6724126933503428
ACH-000120,Edoxaban (tosylate monohydrate),5.0,13,0,62710,0.6611385743900494
ACH-000120,Elagolix sodium,0.05,4,0,62710,0.7021208738638176
ACH-000120,Elagolix sodium,0.5,5,0,62710,0.7000956785201722
ACH-000120,Elagolix sodium,5.0,14,0,62710,0.7018657311433583
ACH-000120,Elagolix sodium,5.0,6,1,62710,0.6691436772444587
ACH-000120,Elimusertib hydrochloride,0.05,1,0,62710,0.7040822835273481
ACH-000120,Elimusertib hydrochloride,0.5,2,0,62710,0.654329453037793
ACH-000120,Elimusertib hydrochloride,5.0,3,0,62710,0.7809759209057566
ACH-000120,Encorafenib,0.05,1,0,62710,0.689937808961888
ACH-000120,Encorafenib,0.5,2,0,62710,0.6758571200765429
ACH-000120,Encorafenib,5.0,3,0,62710,0.7284484133312071
ACH-000120,Entecavir (monohydrate),0.05,7,0,62710,0.7135066177643119
ACH-000120,Entecavir (monohydrate),0.5,8,0,62710,0.6376654441077978
ACH-000120,Entecavir (monohydrate),5.0,9,0,62710,0.6866209535959177
ACH-000120,Entrectinib,0.05,10,0,62710,0.6652527507574549
ACH-000120,Entrectinib,0.5,11,0,62710,0.6623026630521448
ACH-000120,Entrectinib,5.0,12,0,62710,0.6533407749960134
ACH-000120,Epirubicin (hydrochloride),0.05,7,0,62710,0.719199489714559
ACH-000120,Epirubicin (hydrochloride),0.5,8,0,62710,0.6425291022165524
ACH-000120,Epirubicin (hydrochloride),5.0,9,0,62710,0.6904959336628926
ACH-000120,Eplerenone,0.05,7,0,62710,0.7057726040503907
ACH-000120,Eplerenone,0.5,8,0,62710,0.6428320841970977
ACH-000120,Eplerenone,5.0,9,0,62710,0.7003189284005741
ACH-000120,Erdafitinib ,0.05,1,0,62710,0.6943709137298676
ACH-000120,Erdafitinib ,0.5,2,0,62710,0.6761919948971455
ACH-000120,Erdafitinib ,5.0,3,0,62710,0.7507893477914208
ACH-000120,Erlotinib,0.05,7,0,62710,0.6939084675490352
ACH-000120,Erlotinib,0.5,8,0,62710,0.6429277627172699
ACH-000120,Erlotinib,5.0,9,0,62710,0.7067931749322277
ACH-000120,Erythromycin,0.05,10,0,62710,0.6643756976558762
ACH-000120,Erythromycin,0.5,11,0,62710,0.6734013713921224
ACH-000120,Erythromycin,5.0,12,0,62710,0.6397863179716153
ACH-000120,Esmolol (hydrochloride),0.05,10,0,62710,0.6597352894275236
ACH-000120,Esmolol (hydrochloride),0.5,11,0,62710,0.6808642959655558
ACH-000120,Esmolol (hydrochloride),5.0,12,0,62710,0.6255302184659544
ACH-000120,Estrone sulfate (potassium),0.05,10,0,62710,0.6747568170945623
ACH-000120,Estrone sulfate (potassium),0.5,11,0,62710,0.6856960612342529
ACH-000120,Estrone sulfate (potassium),5.0,12,0,62710,0.643629405198533
ACH-000120,Everolimus,0.05,1,0,62710,0.6699091054058364
ACH-000120,Everolimus,0.5,2,0,62710,0.6405836389730506
ACH-000120,Everolimus,5.0,3,0,62710,0.7084356561951842
ACH-000120,Fedratinib (hydrochloride hydrate),0.05,10,0,62710,0.6723010684101419
ACH-000120,Fedratinib (hydrochloride hydrate),0.5,11,0,62710,0.6794450645830011
ACH-000120,Fedratinib (hydrochloride hydrate),5.0,12,0,62710,0.6506458300111625
ACH-000120,Fenofibrate,0.05,7,0,62710,0.694562270770212
ACH-000120,Fenofibrate,0.5,8,0,62710,0.6468824748843884
ACH-000120,Fenofibrate,5.0,9,0,62710,0.7048636581087546
ACH-000120,Ferulic acid,0.05,7,0,62710,0.7093605485568489
ACH-000120,Ferulic acid,0.5,8,0,62710,0.6504066337107319
ACH-000120,Ferulic acid,5.0,9,0,62710,0.6998245893796843
ACH-000120,Filgotinib,0.05,10,0,62710,0.664551108276192
ACH-000120,Filgotinib,0.5,11,0,62710,0.6738797639929835
ACH-000120,Filgotinib,5.0,12,0,62710,0.6192313825546165
ACH-000120,Finasteride,0.05,7,0,62710,0.70774996013395
ACH-000120,Finasteride,0.5,8,0,62710,0.6370754265667358
ACH-000120,Finasteride,5.0,9,0,62710,0.6902726837824908
ACH-000120,Fingolimod (hydrochloride),0.05,10,0,62710,0.6660660181789189
ACH-000120,Fingolimod (hydrochloride),0.5,11,0,62710,0.6686971774836549
ACH-000120,Fingolimod (hydrochloride),5.0,12,0,62710,0.6535959177164726
ACH-000120,Flumatinib (mesylate),0.05,13,0,62710,0.6693509807048318
ACH-000120,Flumatinib (mesylate),0.05,7,1,62710,0.7132195822037952
ACH-000120,Flumatinib (mesylate),0.5,13,0,62710,0.6623823951522884
ACH-000120,Flumatinib (mesylate),0.5,8,1,62710,0.6413490671344283
ACH-000120,Flumatinib (mesylate),5.0,13,0,62710,0.6796204752033168
ACH-000120,Flumatinib (mesylate),5.0,9,1,62710,0.7034284803061712
ACH-000120,Flutamide,0.05,10,0,62710,0.672348907670228
ACH-000120,Flutamide,0.5,11,0,62710,0.6848509009727316
ACH-000120,Flutamide,5.0,12,0,62710,0.6476638494657949
ACH-000120,Fluvoxamine,0.05,7,0,62710,0.7020251953436454
ACH-000120,Fluvoxamine,0.5,8,0,62710,0.6307287513953117
ACH-000120,Fluvoxamine,5.0,9,0,62710,0.6988518577579333
ACH-000120,Fluvoxamine (maleate),0.05,4,0,62710,0.7023122309041621
ACH-000120,Fluvoxamine (maleate),0.5,5,0,62710,0.7024716951044491
ACH-000120,Fluvoxamine (maleate),5.0,14,0,62710,0.7014989634826981
ACH-000120,Fluvoxamine (maleate),5.0,6,1,62710,0.6716313187689363
ACH-000120,Folic acid,0.05,4,0,62710,0.6904162015627492
ACH-000120,Folic acid,0.5,5,0,62710,0.6771487800988678
ACH-000120,Folic acid,5.0,14,0,62710,0.7020889810237602
ACH-000120,Folic acid,5.0,6,1,62710,0.6477754744059958
ACH-000120,Fostamatinib (disodium hexahydrate),0.05,13,0,62710,0.6667995535002392
ACH-000120,Fostamatinib (disodium hexahydrate),0.5,13,0,62710,0.675474405995854
ACH-000120,Fostamatinib (disodium hexahydrate),5.0,13,0,62710,0.6750119598150215
ACH-000120,Fulvestrant,0.05,10,0,62710,0.6682028384627651
ACH-000120,Fulvestrant,0.5,11,0,62710,0.6800031892840057
ACH-000120,Fulvestrant,5.0,12,0,62710,0.6185616329134109
ACH-000120,Fumaric acid,0.05,13,0,62710,0.6634986445542975
ACH-000120,Fumaric acid,0.05,7,1,62710,0.7069047998724286
ACH-000120,Fumaric acid,0.5,13,0,62710,0.6634826981342689
ACH-000120,Fumaric acid,0.5,8,1,62710,0.6288311274118961
ACH-000120,Fumaric acid,5.0,13,0,62710,0.6785520650613938
ACH-000120,Fumaric acid,5.0,9,1,62710,0.6815340456067612
ACH-000120,Furosemide,0.05,4,0,62710,0.7056290862701323
ACH-000120,Furosemide,0.5,5,0,62710,0.7014192313825546
ACH-000120,Furosemide,5.0,14,0,62710,0.6891564343804816
ACH-000120,Furosemide,5.0,6,1,62710,0.671328336788391
ACH-000120,Fusidic acid,0.05,4,0,62710,0.6890448094402807
ACH-000120,Fusidic acid,0.5,5,0,62710,0.6991070004783926
ACH-000120,Fusidic acid,5.0,14,0,62710,0.695646627332164
ACH-000120,Fusidic acid,5.0,6,1,62710,0.6619837346515707
ACH-000120,Futibatinib,0.05,1,0,62710,0.6908627013235529
ACH-000120,Futibatinib,0.5,2,0,62710,0.6621113060118003
ACH-000120,Futibatinib,5.0,3,0,62710,0.7796204752033169
ACH-000120,GSK1059615,0.05,1,0,62710,0.696826662414288
ACH-000120,GSK1059615,0.5,2,0,62710,0.6703077659065539
ACH-000120,GSK1059615,5.0,3,0,62710,0.7755860309360548
ACH-000120,Gallic acid,0.05,4,0,62710,0.7049274437888694
ACH-000120,Gallic acid,0.5,5,0,62710,0.6866687928560038
ACH-000120,Gallic acid,5.0,14,0,62710,0.7067931749322277
ACH-000120,Gallic acid,5.0,6,1,62710,0.654329453037793
ACH-000120,Gallic acid (hydrate),0.05,4,0,62710,0.6999362143198852
ACH-000120,Gallic acid (hydrate),0.5,5,0,62710,0.7045287832881518
ACH-000120,Gallic acid (hydrate),5.0,14,0,62710,0.700590017541062
ACH-000120,Gallic acid (hydrate),5.0,6,1,62710,0.6739594960931271
ACH-000120,Gefitinib,0.05,10,0,62710,0.6610428958698772
ACH-000120,Gefitinib,0.5,11,0,62710,0.6652368043374263
ACH-000120,Gefitinib,5.0,12,0,62710,0.6216392919789507
ACH-000120,Gemcitabine,0.05,1,0,62710,0.6678360708021049
ACH-000120,Gemcitabine,0.5,2,0,62710,0.641476638494658
ACH-000120,Gemcitabine,5.0,3,0,62710,0.7515388295327698
ACH-000120,Gemfibrozil,0.05,4,0,62710,0.7116408866209536
ACH-000120,Gemfibrozil,0.5,5,0,62710,0.7027108914048796
ACH-000120,Gemfibrozil,5.0,14,0,62710,0.6975761441556371
ACH-000120,Gemfibrozil,5.0,6,1,62710,0.6748046563546484
ACH-000120,Glasdegib,0.05,13,0,62710,0.6623664487322596
ACH-000120,Glasdegib,0.5,13,0,62710,0.655732738000319
ACH-000120,Glasdegib,5.0,13,0,62710,0.6571041301227875
ACH-000120,Glycyrrhizic acid,0.05,7,0,62710,0.7273640567692553
ACH-000120,Glycyrrhizic acid,0.5,8,0,62710,0.6560835592409504
ACH-000120,Glycyrrhizic acid,5.0,9,0,62710,0.7130122787434221
ACH-000120,Goserelin (acetate),0.05,4,0,62710,0.686876096316377
ACH-000120,Goserelin (acetate),0.5,5,0,62710,0.6868442034763196
ACH-000120,Goserelin (acetate),5.0,14,0,62710,0.6984531972572158
ACH-000120,Goserelin (acetate),5.0,6,1,62710,0.6521926327539468
ACH-000120,HI-TOPK-032,0.05,1,0,62710,0.6928719502471695
ACH-000120,HI-TOPK-032,0.5,2,0,62710,0.6525912932546644
ACH-000120,HI-TOPK-032,5.0,3,0,62710,0.7537713283367884
ACH-000120,Harringtonine,0.05,7,0,62710,0.7239993621431988
ACH-000120,Harringtonine,0.5,8,0,62710,0.6357837665444108
ACH-000120,Harringtonine,5.0,9,0,62710,0.6843565619518418
ACH-000120,Hesperidin,0.05,7,0,62710,0.7097592090575666
ACH-000120,Hesperidin,0.5,8,0,62710,0.6519055971934301
ACH-000120,Hesperidin,5.0,9,0,62710,0.7086270132355286
ACH-000120,Hexylresorcinol,0.05,4,0,62710,0.6857757933343964
ACH-000120,Hexylresorcinol,0.5,5,0,62710,0.6906235050231223
ACH-000120,Hexylresorcinol,5.0,14,0,62710,0.6902248445224047
ACH-000120,Hexylresorcinol,5.0,6,1,62710,0.6605963961090735
ACH-000120,Homoharringtonine,0.05,4,0,62710,0.7006856960612342
ACH-000120,Homoharringtonine,0.5,5,0,62710,0.6881837027587306
ACH-000120,Homoharringtonine,5.0,14,0,62710,0.6900813267421464
ACH-000120,Homoharringtonine,5.0,6,1,62710,0.6737043533726679
ACH-000120,Hydroxyfasudil,0.05,1,0,62710,0.7164726518896508
ACH-000120,Hydroxyfasudil,0.05,13,1,62710,0.6549035241588264
ACH-000120,Hydroxyfasudil,0.5,2,0,62710,0.6634826981342689
ACH-000120,Hydroxyfasudil,5.0,3,0,62710,0.7764152447775474
ACH-000120,Hydroxyurea,0.05,7,0,62710,0.7210971136979748
ACH-000120,Hydroxyurea,0.5,8,0,62710,0.6491947057885504
ACH-000120,Hydroxyurea,5.0,9,0,62710,0.6995535002391963
ACH-000120,IQ 1,0.05,1,0,62710,0.6938925211290066
ACH-000120,IQ 1,0.5,2,0,62710,0.6640727156753309
ACH-000120,IQ 1,5.0,3,0,62710,0.7831446340296604
ACH-000120,Idarubicin (hydrochloride),0.05,4,0,62710,0.7121192792218147
ACH-000120,Idarubicin (hydrochloride),0.5,5,0,62710,0.7033009089459417
ACH-000120,Idarubicin (hydrochloride),5.0,14,0,62710,0.7045606761282092
ACH-000120,Idarubicin (hydrochloride),5.0,6,1,62710,0.6724924254504864
ACH-000120,Idoxuridine,0.05,10,0,62710,0.6800988678041779
ACH-000120,Idoxuridine,0.5,11,0,62710,0.682682187848828
ACH-000120,Idoxuridine,5.0,12,0,62710,0.6382554616488598
ACH-000120,Imiquimod (hydrochloride),0.05,10,0,62710,0.6693669271248605
ACH-000120,Imiquimod (hydrochloride),0.5,11,0,62710,0.6711210333280179
ACH-000120,Imiquimod (hydrochloride),5.0,12,0,62710,0.6566735767820124
ACH-000120,Imiquimod (maleate),0.05,7,0,62710,0.7140806888853453
ACH-000120,Imiquimod (maleate),0.5,8,0,62710,0.6522245255940041
ACH-000120,Imiquimod (maleate),5.0,9,0,62710,0.7091851379365333
ACH-000120,Indacaterol (maleate),0.05,10,0,62710,0.6625896986126615
ACH-000120,Indacaterol (maleate),0.5,11,0,62710,0.6587466113857439
ACH-000120,Indacaterol (maleate),5.0,12,0,62710,0.6330090894594164
ACH-000120,Infigratinib,0.05,1,0,62710,0.6940998245893797
ACH-000120,Infigratinib,0.5,2,0,62710,0.6474565460054218
ACH-000120,Infigratinib,5.0,3,0,62710,0.7753308882155956
ACH-000120,Ipatasertib,0.05,1,0,62710,0.6994259288789667
ACH-000120,Ipatasertib,0.5,2,0,62710,0.6709456227077021
ACH-000120,Ipatasertib,5.0,3,0,62710,0.7365173018657312
ACH-000120,Irinotecan,0.05,1,0,62710,0.6789985648221974
ACH-000120,Irinotecan,0.5,2,0,62710,0.6433264232179876
ACH-000120,Irinotecan,5.0,3,0,62710,0.7323712326582682
ACH-000120,Irinotecan (hydrochloride),0.05,13,0,62710,0.6896029341412853
ACH-000120,Irinotecan (hydrochloride),0.05,7,1,62710,0.7075107638335194
ACH-000120,Irinotecan (hydrochloride),0.5,13,0,62710,0.6789826184021687
ACH-000120,Irinotecan (hydrochloride),0.5,8,1,62710,0.632706107478871
ACH-000120,Irinotecan (hydrochloride),5.0,13,0,62710,0.6959815021527667
ACH-000120,Irinotecan (hydrochloride),5.0,9,1,62710,0.6874980066974964
ACH-000120,Isocorydine,0.05,4,0,62710,0.6916759687450167
ACH-000120,Isocorydine,0.5,5,0,62710,0.701610588422899
ACH-000120,Isocorydine,5.0,14,0,62710,0.6966671982140009
ACH-000120,Isocorydine,5.0,6,1,62710,0.6617445383511402
ACH-000120,Ivabradine (hydrochloride),0.05,13,0,62710,0.6722532291500558
ACH-000120,Ivabradine (hydrochloride),0.5,13,0,62710,0.6901770052623186
ACH-000120,Ivabradine (hydrochloride),5.0,13,0,62710,0.678807207781853
ACH-000120,Ivermectin,0.05,10,0,62710,0.6687609631637698
ACH-000120,Ivermectin,0.5,11,0,62710,0.6841173656514112
ACH-000120,Ivermectin,5.0,12,0,62710,0.6349864455429756
ACH-000120,Ixazomib,0.05,1,0,62710,0.6989315898580769
ACH-000120,Ixazomib,0.5,2,0,62710,0.6456546005421783
ACH-000120,Ixazomib,5.0,3,0,62710,0.7676128209217031
ACH-000120,Ixazomib citrate,0.05,10,0,62710,0.6630043055334077
ACH-000120,Ixazomib citrate,0.5,11,0,62710,0.6774198692393557
ACH-000120,Ixazomib citrate,5.0,12,0,62710,0.6446021368202839
ACH-000120,L-Eflornithine (monohydrochloride),0.05,10,0,62710,0.6756976558762557
ACH-000120,L-Eflornithine (monohydrochloride),0.5,11,0,62710,0.6872747568170946
ACH-000120,L-Eflornithine (monohydrochloride),5.0,12,0,62710,0.647711688725881
ACH-000120,L-Thyroxine (sodium salt pentahydrate),0.05,4,0,62710,0.7043374262478074
ACH-000120,L-Thyroxine (sodium salt pentahydrate),0.5,5,0,62710,0.7036995694466592
ACH-000120,L-Thyroxine (sodium salt pentahydrate),5.0,14,0,62710,0.7303300908945941
ACH-000120,L-Thyroxine (sodium salt pentahydrate),5.0,6,1,62710,0.6697177483654919
ACH-000120,LB-100,0.05,1,0,62710,0.6747249242545048
ACH-000120,LB-100,0.5,2,0,62710,0.6525912932546644
ACH-000120,LB-100,5.0,3,0,62710,0.7566735767820124
ACH-000120,LJI308,0.05,1,0,62710,0.699728910859512
ACH-000120,LJI308,0.5,2,0,62710,0.6686014989634826
ACH-000120,LJI308,5.0,3,0,62710,0.7762398341572317
ACH-000120,LY-2584702 (tosylate salt),0.05,1,0,62710,0.6993461967788231
ACH-000120,LY-2584702 (tosylate salt),0.5,2,0,62710,0.6692712486046882
ACH-000120,LY-2584702 (tosylate salt),5.0,3,0,62710,0.7878009886780418
ACH-000120,LY2090314,0.05,1,0,62710,0.6863658108754584
ACH-000120,LY2090314,0.5,2,0,62710,0.6542656673576782
ACH-000120,LY2090314,5.0,3,0,62710,0.7490192951682347
ACH-000120,Lactate (calcium),0.05,10,0,62710,0.6552543453994578
ACH-000120,Lactate (calcium),0.5,11,0,62710,0.677084994418753
ACH-000120,Lactate (calcium),5.0,12,0,62710,0.6385106043693191
ACH-000120,Lapatinib ditosylate,0.05,1,0,62710,0.6946101100302982
ACH-000120,Lapatinib ditosylate,0.5,2,0,62710,0.6449370116408866
ACH-000120,Lapatinib ditosylate,5.0,3,0,62710,0.7512199011321958
ACH-000120,Larotrectinib,0.05,4,0,62710,0.6793653324828576
ACH-000120,Larotrectinib,0.5,5,0,62710,0.6956944665922501
ACH-000120,Larotrectinib,5.0,14,0,62710,0.6928081645670547
ACH-000120,Larotrectinib,5.0,6,1,62710,0.6815659384468187
ACH-000120,Larotrectinib sulfate,0.05,13,0,62710,0.6703715515866688
ACH-000120,Larotrectinib sulfate,0.5,13,0,62710,0.6646946260564504
ACH-000120,Larotrectinib sulfate,5.0,13,0,62710,0.6609153245096476
ACH-000120,Lenalidomide (hemihydrate),0.05,4,0,62710,0.7125179397225323
ACH-000120,Lenalidomide (hemihydrate),0.5,5,0,62710,0.7040982299473768
ACH-000120,Lenalidomide (hemihydrate),5.0,14,0,62710,0.708339977675012
ACH-000120,Lenalidomide (hemihydrate),5.0,6,1,62710,0.68068888534524
ACH-000120,Levobupivacaine (hydrochloride),0.05,7,0,62710,0.6906553978631798
ACH-000120,Levobupivacaine (hydrochloride),0.5,8,0,62710,0.6389252112900654
ACH-000120,Levobupivacaine (hydrochloride),5.0,9,0,62710,0.6913889331845001
ACH-000120,Lidocaine (hydrochloride),0.05,4,0,62710,0.7213363099984054
ACH-000120,Lidocaine (hydrochloride),0.5,5,0,62710,0.7072556211130602
ACH-000120,Lidocaine (hydrochloride),5.0,14,0,62710,0.703763355126774
ACH-000120,Lidocaine (hydrochloride),5.0,6,1,62710,0.6873225960771807
ACH-000120,Ligustrazine,0.05,7,0,62710,0.7073991388933184
ACH-000120,Ligustrazine,0.5,8,0,62710,0.6399776750119598
ACH-000120,Ligustrazine,5.0,9,0,62710,0.7007973210014352
ACH-000120,Lipoic acid,0.05,4,0,62710,0.69397225322915
ACH-000120,Lipoic acid,0.5,5,0,62710,0.6896826662414288
ACH-000120,Lipoic acid,5.0,14,0,62710,0.6930473608674852
ACH-000120,Lipoic acid,5.0,6,1,62710,0.6607558603093605
ACH-000120,Lonafarnib,0.05,1,0,62710,0.6878647743581566
ACH-000120,Lonafarnib,0.5,2,0,62710,0.6331845000797321
ACH-000120,Lonafarnib,5.0,3,0,62710,0.7694147663849465
ACH-000120,Loperamide (hydrochloride),0.05,10,0,62710,0.6772763514590975
ACH-000120,Loperamide (hydrochloride),0.5,11,0,62710,0.670196140966353
ACH-000120,Loperamide (hydrochloride),5.0,12,0,62710,0.6458937968426088
ACH-000120,Lopinavir,0.05,10,0,62710,0.6686493382235688
ACH-000120,Lopinavir,0.5,11,0,62710,0.6623186094721735
ACH-000120,Lopinavir,5.0,12,0,62710,0.6329134109392441
ACH-000120,Lucanthone,0.05,7,0,62710,0.65965555732738
ACH-000120,Lucanthone,0.5,8,0,62710,0.6398341572317015
ACH-000120,Lucanthone,5.0,9,0,62710,0.6805772604050391
ACH-000120,Lumateperone (tosylate),0.05,4,0,62710,0.6957423058523361
ACH-000120,Lumateperone (tosylate),0.5,5,0,62710,0.6903843087226917
ACH-000120,Lumateperone (tosylate),5.0,14,0,62710,0.6948174134906714
ACH-000120,Lumateperone (tosylate),5.0,6,1,62710,0.6665125179397225
