stack_symbol,entrez_id,match
GPR132,29933,symbol
GPR137B,7107,symbol
GPR137C,283554,symbol
GPR139,124274,symbol
GPR142,350383,symbol
GPR143,4935,symbol
GPR146,115330,symbol
GPR149,344758,symbol
GPR15,2838,symbol
GPR150,285601,symbol
GPR152,390212,symbol
GPR153,387509,symbol
GPR155,151556,symbol
GPR156,165829,symbol
GPR157,80045,symbol
GPR158,57512,symbol
GPR160,26996,symbol
GPR161,23432,symbol
GPR162,27239,symbol
GPR17,2840,symbol
GPR171,29909,symbol
GPR173,54328,symbol
GPR174,84636,symbol
GPR176,11245,symbol
GPR18,2841,symbol
GPR180,160897,symbol
GPR183,1880,symbol
GPR19,2842,symbol
GPR22,2845,symbol
GPR25,2848,symbol
GPR31,2853,symbol
GPR34,2857,symbol
GPR35,2859,symbol
GPR37,2861,symbol
GPR37L1,9283,symbol
GPR39,2863,symbol
GPR55,9290,symbol
GPR63,81491,symbol
GPR65,8477,symbol
GPR68,8111,symbol
GPR78,27201,symbol
GPR82,27197,symbol
GPR84,53831,symbol
GPR85,54329,symbol
GPR87,53836,symbol
GPR89B,51463,symbol
GPRC5A,9052,symbol
GPRC5B,51704,symbol
GPRC5C,55890,symbol
GPRC5D,55507,symbol
GPRIN1,114787,symbol
GPRIN2,9721,symbol
GPRIN3,285513,symbol
GPS1,2873,symbol
GPS2,2874,symbol
GPSM1,26086,symbol
GPSM2,29899,symbol
GPSM3,63940,symbol
GPT2,84706,symbol
GPX2,2877,symbol
GPX3,2878,symbol
GPX4,2879,symbol
GPX7,2882,symbol
GPX8,493869,symbol
GRAMD1B,57476,symbol
GRAMD1C,54762,symbol
GRAMD2A,196996,symbol
GRAMD2B,65983,symbol
GRAMD4,23151,symbol
GRAPL,400581,symbol
GRB10,2887,symbol
GRB14,2888,symbol
GRB2,2885,symbol
GRB7,2886,symbol
GREB1,9687,symbol
GREB1L,80000,symbol
GREM1,26585,symbol
GREM2,64388,symbol
GRHL1,29841,symbol
GRHL2,79977,symbol
GRHPR,9380,symbol
GRIA1,2890,symbol
GRIA2,2891,symbol
GRIA3,2892,symbol
GRIA4,2893,symbol
GRID1,2894,symbol
GRID2,2895,symbol
GRIK1,2897,symbol
GRIK2,2898,symbol
GRIK3,2899,symbol
GRIK4,2900,symbol
GRIK5,2901,symbol
GRIN1,2902,symbol
GRIN2A,2903,symbol
GRIN2B,2904,symbol
GRIN2C,2905,symbol
GRIN2D,2906,symbol
GRIN3A,116443,symbol
GRIN3B,116444,symbol
GRINA,2907,symbol
GRK2,156,symbol
GRK3,157,symbol
GRK4,2868,symbol
GRK5,2869,symbol
GRK6,2870,symbol
GRK7,131890,symbol
GRM1,2911,symbol
GRM2,2912,symbol
GRM3,2913,symbol
GRM4,2914,symbol
GRM5,2915,symbol
GRM7,2917,symbol
GRM8,2918,symbol
GRN,2896,symbol
GRPR,2925,symbol
GRSF1,2926,symbol
GRWD1,83743,symbol
GRXCR2,643226,symbol
GSC,145258,symbol
GSDMA,284110,symbol
GSDMB,55876,symbol
GSDMC,56169,symbol
GSDMD,79792,symbol
GSDME,1687,symbol
GSE1,23199,symbol
GSG1,83445,symbol
GSG1L,146395,symbol
GSK3A,2931,symbol
GSK3B,2932,symbol
GSN,2934,symbol
GSPT1,2935,symbol
GSPT2,23708,symbol
GSR,2936,symbol
GSS,2937,symbol
GSTA1,2938,symbol
GSTA4,2941,symbol
GSTCD,79807,symbol
GSTK1,373156,symbol
GSTM2,2946,symbol
GSTM3,2947,symbol
GSTM5,2949,symbol
GSTO1,9446,symbol
GSTO2,119391,symbol
GSTT2B,653689,symbol
GSTZ1,2954,symbol
GTDC1,79712,symbol
GTF2A1,2957,symbol
GTF2A2,2958,symbol
GTF2B,2959,symbol
GTF2F1,2962,symbol
GTF2F2,2963,symbol
GTF2H2,2966,symbol
GTF2H4,2968,symbol
GTF2I,2969,symbol
GTF2IRD1,9569,symbol
GTF2IRD2,84163,symbol
GTF3A,2971,symbol
GTF3C1,2975,symbol
GTF3C2,2976,symbol
GTF3C3,9330,symbol
GTF3C5,9328,symbol
GTF3C6,112495,symbol
GTSE1,51512,symbol
GTSF1,121355,symbol
GUCA1A,2978,symbol
GUCA1B,2979,symbol
GUCY1A1,2982,symbol
GUCY1A2,2977,symbol
GUCY1B1,2983,symbol
GUCY2C,2984,symbol
GUCY2D,3000,symbol
GUCY2F,2986,symbol
GUF1,60558,symbol
GUK1,2987,symbol
GUSB,2990,symbol
GVQW3,100506127,symbol
GYG1,2992,symbol
GYG2,8908,symbol
GYPA,2993,symbol
GYPB,2994,symbol
GYPC,2995,symbol
GYPE,2996,symbol
GYS1,2997,symbol
GZMA,3001,symbol
GZMB,3002,symbol
GZMH,2999,symbol
GZMK,3003,symbol
GZMM,3004,symbol
H1F0,3005,alias
H1FX,8971,alias
H2AFJ,55766,alias
H2AFV,94239,alias
H2AFX,3014,alias
H2AFY,9555,alias
H2AFY2,55506,alias
H2AFZ,3015,alias
H3.Y,391769,alias
H3F3A,3020,alias
H3F3B,3021,alias
H6PD,9563,symbol
HAAO,23498,symbol
HACD1,9200,symbol
HACD2,201562,symbol
HACD3,51495,symbol
HACD4,401494,symbol
HACE1,57531,symbol
HACL1,26061,symbol
HADH,3033,symbol
HADHA,3030,symbol
HAGHL,84264,symbol
HAL,3034,symbol
HAND1,9421,symbol
HAND2,9464,symbol
HAO1,54363,symbol
HAO2,51179,symbol
HAPLN1,1404,symbol
HAPLN3,145864,symbol
HAPLN4,404037,symbol
HARBI1,283254,symbol
HARS,3035,alias
HARS2,23438,symbol
HAS1,3036,symbol
HAS2,3037,symbol
HAS3,3038,symbol
HASPIN,83903,symbol
HAT1,8520,symbol
HAUS3,79441,symbol
HAUS6,54801,symbol
HAUS8,93323,symbol
HAVCR1,26762,symbol
HAVCR2,84868,symbol
HAX1,10456,symbol
HBA1,3039,symbol
HBA2,3040,symbol
HBB,3043,symbol
HBD,3045,symbol
HBEGF,1839,symbol
HBG2,3048,symbol
HBM,4041,alias
HBS1L,10767,symbol
HBZ,3050,symbol
HCAR2,338442,symbol
HCAR3,8843,symbol
HCCS,3052,symbol
HCFC1R1,54985,symbol
HCFC2,29915,symbol
HCK,3055,symbol
HCLS1,3059,symbol
HCN1,348980,symbol
HCN2,610,symbol
HCN3,57657,symbol
HCN4,10021,symbol
HCRTR1,3061,symbol
HCRTR2,3062,symbol
HCST,10870,symbol
HDAC1,3065,symbol
HDAC10,83933,symbol
HDAC11,79885,symbol
HDAC2,3066,symbol
HDAC4,9759,symbol
HDAC7,51564,symbol
HDAC8,55869,symbol
HDAC9,9734,symbol
HDC,3067,symbol
HDDC3,374659,symbol
HDGF,3068,symbol
HDGFL3,50810,symbol
HDHD2,84064,symbol
HDHD3,81932,symbol
HDHD5,27440,symbol
HDX,139324,symbol
HEATR3,55027,symbol
HEATR4,399671,symbol
HEATR5B,54497,symbol
HEATR9,256957,symbol
HECA,51696,symbol
HECTD1,25831,symbol
HECTD2,143279,symbol
HECTD4,283450,symbol
HECW1,23072,symbol
HECW2,57520,symbol
HEG1,57493,symbol
HELB,92797,symbol
HELLS,3070,symbol
HELQ,113510,symbol
HELZ,9931,symbol
HELZ2,85441,symbol
HEMGN,55363,symbol
HEMK1,51409,symbol
HENMT1,113802,symbol
HEPACAM,220296,symbol
HEPH,9843,symbol
HEPHL1,341208,symbol
HEPN1,641654,symbol
HERC1,8925,symbol
HERC2,8924,symbol
HERC3,8916,symbol
HERC4,26091,symbol
HERC5,51191,symbol
HERC6,55008,symbol
HERPUD1,9709,symbol
HERPUD2,64224,symbol
HES1,3280,symbol
HES2,54626,symbol
HES4,57801,symbol
HES5,388585,symbol
HES6,55502,symbol
HES7,84667,symbol
HESX1,8820,symbol
HEXA,3073,symbol
HEXB,3074,symbol
HEXIM1,10614,symbol
HEY1,23462,symbol
HEY2,23493,symbol
HEYL,26508,symbol
HFE,3077,symbol
HFM1,164045,symbol
HGD,3081,symbol
HGF,3082,symbol
HGFAC,3083,symbol
HGH1,51236,symbol
HGS,9146,symbol
HGSNAT,138050,symbol
HHAT,55733,symbol
HHEX,3087,symbol
HHIPL1,84439,symbol
HHLA2,11148,symbol
HIBADH,11112,symbol
HIBCH,26275,symbol
HIC1,3090,symbol
HIC2,23119,symbol
HID1,283987,symbol
HIF1A,3091,symbol
HIF1AN,55662,symbol
HIF3A,64344,symbol
HIGD1A,25994,symbol
HIGD1B,51751,symbol
HIGD2B,123346,symbol
HILPDA,29923,symbol
HINT1,3094,symbol
HINT2,84681,symbol
HINT3,135114,symbol
HIP1R,9026,symbol
HIPK2,28996,symbol
HIPK3,10114,symbol
HIPK4,147746,symbol
HIRA,7290,symbol
HIST1H1A,3024,alias
HIST1H1B,3009,alias
HIST1H1C,3006,alias
HIST1H1D,3007,alias
HIST1H1E,3008,alias
HIST1H2AB,8335,alias
HIST1H2AC,8334,alias
HIST1H2AD,3013,alias
HIST1H2AE,3012,alias
HIST1H2AG,8969,alias
HIST1H2AH,85235,alias
HIST1H2AI,8329,alias
HIST1H2AJ,8331,alias
HIST1H2AK,8330,alias
HIST1H2AM,8336,alias
HIST1H2BB,3018,alias
HIST1H2BD,3017,alias
HIST1H2BE,8344,alias
HIST1H2BF,8343,alias
HIST1H2BG,8339,alias
HIST1H2BH,8345,alias
HIST1H2BI,8346,alias
HIST1H2BJ,8970,alias
HIST1H2BK,85236,alias
HIST1H2BL,8340,alias
HIST1H2BM,8342,alias
HIST1H2BN,8341,alias
HIST1H2BO,8348,alias
HIST1H3A,8350,alias
HIST1H3B,8358,alias
HIST1H3C,8352,alias
HIST1H3D,8351,alias
HIST1H3E,8353,alias
HIST1H3F,8968,alias
HIST1H3G,8355,alias
HIST1H3H,8357,alias
HIST1H3I,8354,alias
HIST1H3J,8356,alias
HIST1H4A,8359,alias
HIST1H4B,8366,alias
HIST1H4C,8364,alias
HIST1H4D,8360,alias
HIST1H4E,8367,alias
HIST1H4F,8361,alias
HIST1H4H,8365,alias
HIST1H4I,8294,alias
HIST1H4J,8363,alias
HIST1H4L,8368,alias
HIST2H2AB,317772,alias
HIST2H2AC,8338,alias
HIST2H2BE,8349,alias
HIST2H2BF,440689,alias
HIST2H3D,653604,alias
HIST2H3PS2,440686,alias
HJV,148738,symbol
HK1,3098,symbol
HK2,3099,symbol
HK3,3101,symbol
HKDC1,80201,symbol
HLA-A,3105,symbol
HLA-B,3106,symbol
HLA-C,3107,symbol
HLA-DMA,3108,symbol
HLA-DMB,3109,symbol
HLA-DOA,3111,symbol
HLA-DOB,3112,symbol
HLA-DPA1,3113,symbol
HLA-DPB1,3115,symbol
HLA-DQA1,3117,symbol
HLA-DQA2,3118,symbol
HLA-DQB1,3119,symbol
HLA-DQB2,3120,symbol
HLA-DRA,3122,symbol
HLA-DRB1,3123,symbol
HLA-DRB5,3127,symbol
HLA-E,3133,symbol
HLA-F,3134,symbol
HLA-G,3135,symbol
HLCS,3141,symbol
HLF,3131,symbol
HLTF,6596,symbol
HLX,3142,symbol
HM13,81502,symbol
HMBOX1,79618,symbol
HMBS,3145,symbol
HMCES,56941,symbol
HMCN1,83872,symbol
HMCN2,256158,symbol
HMG20A,10363,symbol
HMG20B,10362,symbol
HMGA1,3159,symbol
HMGA2,8091,symbol
HMGB1,3146,symbol
HMGB2,3148,symbol
HMGB3,3149,symbol
HMGCL,3155,symbol
HMGCLL1,54511,symbol
HMGCR,3156,symbol
HMGCS1,3157,symbol
HMGN1,3150,symbol
HMGN2,3151,symbol
HMGN3,9324,symbol
HMGN5,79366,symbol
HMGXB4,10042,symbol
HMMR,3161,symbol
HMOX1,3162,symbol
HMSD,284293,symbol
HMX1,3166,symbol
HMX3,340784,symbol
HNF1A,6927,symbol
HNF1B,6928,symbol
HNF4A,3172,symbol
HNF4G,3174,symbol
HNMT,3176,symbol
HNRNPA0,10949,symbol
HNRNPA1L2,144983,symbol
HNRNPA2B1,3181,symbol
HNRNPA3,220988,symbol
HNRNPAB,3182,symbol
HNRNPC,3183,symbol
HNRNPD,3184,symbol
HNRNPDL,9987,symbol
HNRNPF,3185,symbol
HNRNPH1,3187,symbol
HNRNPH2,3188,symbol
HNRNPH3,3189,symbol
HNRNPK,3190,symbol
HNRNPL,3191,symbol
HNRNPLL,92906,symbol
HNRNPM,4670,symbol
HNRNPR,10236,symbol
HNRNPU,3192,symbol
HNRNPUL1,11100,symbol
HNRNPUL2,221092,symbol
HOGA1,112817,symbol
HOMER1,9456,symbol
HOMER2,9455,symbol
HOMER3,9454,symbol
HOMEZ,57594,symbol
HOOK2,29911,symbol
HOOK3,84376,symbol
HOPX,84525,symbol
HORMAD1,84072,symbol
HORMAD2,150280,symbol
HOXA1,3198,symbol
HOXA11,3207,symbol
HOXA2,3199,symbol
HOXA9,3205,symbol
HOXB13,10481,symbol
HOXB2,3212,symbol
HOXB3,3213,symbol
HOXB7,3217,symbol
HOXC4,3221,symbol
HOXC6,3223,symbol
HOXD1,3231,symbol
HOXD10,3236,symbol
HOXD3,3232,symbol
HOXD8,3234,symbol
HOXD9,3235,symbol
HPCAL1,3241,symbol
HPD,3242,symbol
HPF1,54969,symbol
HPGD,3248,symbol
HPGDS,27306,symbol
HPN,3249,symbol
HPR,3250,symbol
HPRT1,3251,symbol
HPS4,89781,symbol
HPS5,11234,symbol
HPS6,79803,symbol
HPSE,10855,symbol
HPSE2,60495,symbol
HRAS,3265,symbol
HRC,3270,symbol
HRCT1,646962,symbol
HRG,3273,symbol
HRH1,3269,symbol
HRH2,3274,symbol
HRH4,59340,symbol
HRK,8739,symbol
HRNR,388697,symbol
HS2ST1,9653,symbol
HS3ST1,9957,symbol
HS3ST2,9956,symbol
HS3ST3A1,9955,symbol
HS3ST3B1,9953,symbol
HS3ST4,9951,symbol
HS3ST5,222537,symbol
HS6ST2,90161,symbol
HS6ST3,266722,symbol
HSBP1L1,440498,symbol
HSCB,150274,symbol
HSD11B1,3290,symbol
HSD11B2,3291,symbol
HSD17B1,3292,symbol
HSD17B10,3028,symbol
HSD17B11,51170,symbol
HSD17B13,345275,symbol
HSD17B14,51171,symbol
HSD17B2,3294,symbol
HSD17B4,3295,symbol
HSD17B6,8630,symbol
HSD17B8,7923,symbol
HSD3B1,3283,symbol
HSD3B2,3284,symbol
HSD3B7,80270,symbol
HSDL1,83693,symbol
HSF2,3298,symbol
HSF4,3299,symbol
HSF5,124535,symbol
HSFX3,101928917,symbol
HSH2D,84941,symbol
HSP90AA1,3320,symbol
HSP90AB1,3326,symbol
HSP90B1,7184,symbol
HSPA12A,259217,symbol
HSPA12B,116835,symbol
HSPA1A,3303,symbol
HSPA1B,3304,symbol
HSPA1L,3305,symbol
HSPA2,3306,symbol
HSPA4,3308,symbol
HSPA5,3309,symbol
HSPA6,3310,symbol
HSPA8,3312,symbol
HSPA9,3313,symbol
HSPB1,3315,symbol
HSPB2,3316,symbol
HSPB3,8988,symbol
HSPB6,126393,symbol
HSPB7,27129,symbol
HSPB8,26353,symbol
HSPD1,3329,symbol
HSPE1,3336,symbol
HSPG2,3339,symbol
HSPH1,10808,symbol
HTATSF1,27336,symbol
HTN1,3346,symbol
HTR2B,3357,symbol
HTR2C,3358,symbol
HTR3A,3359,symbol
HTR3B,9177,symbol
HTR3E,285242,symbol
HTR4,3360,symbol
HTR7,3363,symbol
HTRA1,5654,symbol
HTRA2,27429,symbol
HTRA3,94031,symbol
HTRA4,203100,symbol
HTT,3064,symbol
HUNK,30811,symbol
HUWE1,10075,symbol
HVCN1,84329,symbol
HYAL1,3373,symbol
HYAL2,8692,symbol
HYAL3,8372,symbol
HYAL4,23553,symbol
HYDIN,54768,symbol
HYI,81888,symbol
HYKK,123688,symbol
IAH1,285148,symbol
IARS,3376,alias
IARS2,55699,symbol
IBA57,200205,symbol
IBTK,25998,symbol
ICA1,3382,symbol
ICAM1,3383,symbol
ICAM2,3384,symbol
ICAM4,3386,symbol
ICAM5,7087,symbol
ICE1,23379,symbol
ICK,22858,alias
ICMT,23463,symbol
ICOS,29851,symbol
ID1,3397,symbol
ID2,3398,symbol
ID3,3399,symbol
ID4,3400,symbol
IDE,3416,symbol
IDH2,3418,symbol
IDH3A,3419,symbol
IDH3B,3420,symbol
IDH3G,3421,symbol
IDI1,3422,symbol
IDNK,414328,symbol
IDO1,3620,symbol
IDO2,169355,symbol
IDS,3423,symbol
IDUA,3425,symbol
IER2,9592,symbol
IER3,8870,symbol
IER5,51278,symbol
IER5L,389792,symbol
IFFO1,25900,symbol
IFFO2,126917,symbol
IFI16,3428,symbol
IFI27,3429,symbol
IFI27L2,83982,symbol
IFI30,10437,symbol
IFI44,10561,symbol
IFI44L,10964,symbol
IFI6,2537,symbol
IFIH1,64135,symbol
IFIT1,3434,symbol
IFIT1B,439996,symbol
IFIT2,3433,symbol
IFIT3,3437,symbol
IFITM10,402778,symbol
IFITM2,10581,symbol
IFITM3,10410,symbol
IFNAR2,3455,symbol
IFNB1,3456,symbol
IFNG,3458,symbol
IFNGR1,3459,symbol
IFNGR2,3460,symbol
IFNK,56832,symbol
IFNLR1,163702,symbol
IFRD1,3475,symbol
IFRD2,7866,symbol
IFT122,55764,symbol
IFT172,26160,symbol
IFT20,90410,symbol
IFT22,64792,symbol
IFT27,11020,symbol
IFT46,56912,symbol
IFT52,51098,symbol
IFT57,55081,symbol
IFT74,80173,symbol
IFT80,57560,symbol
IFT81,28981,symbol
IGDCC3,9543,symbol
IGDCC4,57722,symbol
IGF1,3479,symbol
IGF1R,3480,symbol
IGF2R,3482,symbol
IGFBPL1,347252,symbol
IGFL1,374918,symbol
IGFL4,444882,symbol
IGFLR1,79713,symbol
IGFN1,91156,symbol
IGLON5,402665,symbol
IGSF1,3547,symbol
IGSF10,285313,symbol
IGSF11,152404,symbol
IGSF21,84966,symbol
IGSF22,283284,symbol
IGSF23,147710,symbol
IGSF3,3321,symbol
IGSF5,150084,symbol
IGSF6,10261,symbol
IGSF8,93185,symbol
IGSF9,57549,symbol
IGSF9B,22997,symbol
IHH,3549,symbol
IK,3550,symbol
IKBKE,9641,symbol
IKBKG,8517,symbol
IKZF1,10320,symbol
IKZF2,22807,symbol
IKZF3,22806,symbol
IKZF4,64375,symbol
IL10,3586,symbol
IL10RA,3587,symbol
IL10RB,3588,symbol
IL11,3589,symbol
IL11RA,3590,symbol
IL12B,3593,symbol
IL12RB1,3594,symbol
IL12RB2,3595,symbol
IL13,3596,symbol
IL13RA1,3597,symbol
IL13RA2,3598,symbol
IL15,3600,symbol
IL15RA,3601,symbol
IL16,3603,symbol
IL17B,27190,symbol
IL17C,27189,symbol
IL17D,53342,symbol
IL17RA,23765,symbol
IL17RB,55540,symbol
IL17RD,54756,symbol
IL17RE,132014,symbol
IL17REL,400935,symbol
IL18,3606,symbol
IL18R1,8809,symbol
IL19,29949,symbol
IL1A,3552,symbol
IL1B,3553,symbol
IL1R1,3554,symbol
IL1R2,7850,symbol
IL1RAPL1,11141,symbol
IL1RAPL2,26280,symbol
IL1RL2,8808,symbol
IL1RN,3557,symbol
IL20,50604,symbol
IL20RA,53832,symbol
IL21,59067,symbol
IL21R,50615,symbol
IL22,50616,symbol
IL22RA1,58985,symbol
IL23A,51561,symbol
IL23R,149233,symbol
IL24,11009,symbol
IL26,55801,symbol
IL27,246778,symbol
IL27RA,9466,symbol
IL2RA,3559,symbol
IL2RB,3560,symbol
IL2RG,3561,symbol
IL3,3562,symbol
IL31,386653,symbol
IL31RA,133396,symbol
IL32,9235,symbol
IL33,90865,symbol
IL34,146433,symbol
IL36B,27177,symbol
IL36G,56300,symbol
IL36RN,26525,symbol
IL3RA,3563,symbol
IL4I1,259307,symbol
IL4R,3566,symbol
IL5,3567,symbol
IL5RA,3568,symbol
IL6,3569,symbol
IL6R,3570,symbol
IL6ST,3572,symbol
IL7,3574,symbol
IL7R,3575,symbol
IL9R,3581,symbol
ILDR1,286676,symbol
ILDR2,387597,symbol
ILF3,3609,symbol
ILK,3611,symbol
ILRUN,64771,symbol
IMMP2L,83943,symbol
IMMT,10989,symbol
IMPA1,3612,symbol
IMPA2,3613,symbol
IMPACT,55364,symbol
IMPAD1,54928,alias
IMPDH1,3614,symbol
IMPDH2,3615,symbol
IMPG1,3617,symbol
IMPG2,50939,symbol
INA,9118,symbol
INAFM1,255783,symbol
INAFM2,100505573,symbol
INCA1,388324,symbol
ING1,3621,symbol
ING2,3622,symbol
ING3,54556,symbol
ING4,51147,symbol
ING5,84289,symbol
INHA,3623,symbol
INHBA,3624,symbol
INHBB,3625,symbol
INHBC,3626,symbol
INHBE,83729,symbol
INKA1,389119,symbol
INKA2,55924,symbol
INMT,11185,symbol
INO80,54617,symbol
INO80B,83444,symbol
INO80C,125476,symbol
INO80D,54891,symbol
INO80E,283899,symbol
INPP4A,3631,symbol
INPP4B,8821,symbol
INPP5A,3632,symbol
INPP5B,3633,symbol
INPP5D,3635,symbol
INPP5E,56623,symbol
INPP5F,22876,symbol
INPP5J,27124,symbol
INPP5K,51763,symbol
INPPL1,3636,symbol
INSC,387755,symbol
INSIG1,3638,symbol
INSIG2,51141,symbol
INSL3,3640,symbol
INSM1,3642,symbol
INSR,3643,symbol
INSRR,3645,symbol
INSYN2A,642938,symbol
INSYN2B,100131897,symbol
INTS1,26173,symbol
INTS13,55726,symbol
INTS14,81556,symbol
INTS2,57508,symbol
INTS3,65123,symbol
INTS4,92105,symbol
INTS5,80789,symbol
INTS6,26512,symbol
INTS6L,203522,symbol
INTS9,55756,symbol
INTU,27152,symbol
INVS,27130,symbol
IP6K1,9807,symbol
IP6K2,51447,symbol
IP6K3,117283,symbol
IPCEF1,26034,symbol
IPMK,253430,symbol
IPO4,79711,symbol
IPO5,3843,symbol
IPO7,10527,symbol
IPO8,10526,symbol
IPO9,55705,symbol
IPPK,64768,symbol
IQANK1,642574,symbol
IQCA1,79781,symbol
IQCB1,9657,symbol
IQCC,55721,symbol
IQCE,23288,symbol
IQCG,84223,symbol
IQCH,64799,symbol
IQCN,80726,symbol
IQSEC1,9922,symbol
IQSEC3,440073,symbol
IQUB,154865,symbol
IRAK1,3654,symbol
IRAK2,3656,symbol
IRAK3,11213,symbol
IRF1,3659,symbol
IRF2,3660,symbol
IRF2BPL,64207,symbol
IRF3,3661,symbol
IRF4,3662,symbol
IRF5,3663,symbol
IRF6,3664,symbol
IRF7,3665,symbol
IRF8,3394,symbol
IRGM,345611,symbol
IRS1,3667,symbol
IRS2,8660,symbol
IRX1,79192,symbol
IRX3,79191,symbol
IRX6,79190,symbol
ISCA1,81689,symbol
ISCU,23479,symbol
ISG15,9636,symbol
ISG20,3669,symbol
ISG20L2,81875,symbol
ISL1,3670,symbol
ISL2,64843,symbol
ISLR,3671,symbol
ISLR2,57611,symbol
ISM1,140862,symbol
ISM2,145501,symbol
ISOC2,79763,symbol
IST1,9798,symbol
ISY1,57461,symbol
ISYNA1,51477,symbol
ITFG1,81533,symbol
ITFG2,55846,symbol
ITGA1,3672,symbol
ITGA10,8515,symbol
ITGA11,22801,symbol
ITGA2,3673,symbol
ITGA2B,3674,symbol
ITGA3,3675,symbol
ITGA4,3676,symbol
ITGA5,3678,symbol
ITGA6,3655,symbol
ITGA7,3679,symbol
ITGA8,8516,symbol
ITGA9,3680,symbol
ITGAD,3681,symbol
ITGAE,3682,symbol
ITGAL,3683,symbol
ITGAM,3684,symbol
ITGAV,3685,symbol
ITGAX,3687,symbol
ITGB1,3688,symbol
ITGB2,3689,symbol
ITGB3,3690,symbol
ITGB4,3691,symbol
ITGB5,3693,symbol
ITGB6,3694,symbol
ITGB7,3695,symbol
ITGB8,3696,symbol
ITGBL1,9358,symbol
ITIH2,3698,symbol
ITIH3,3699,symbol
ITIH4,3700,symbol
ITIH5,80760,symbol
ITIH6,347365,symbol
ITK,3702,symbol
ITLN1,55600,symbol
ITLN2,142683,symbol
ITM2A,9452,symbol
ITM2B,9445,symbol
ITM2C,81618,symbol
ITPK1,3705,symbol
ITPKB,3707,symbol
ITPKC,80271,symbol
ITPR1,3708,symbol
ITPR2,3709,symbol
ITPR3,3710,symbol
ITPRID1,223075,symbol
ITPRID2,6744,symbol
ITPRIPL1,150771,symbol
ITPRIPL2,162073,symbol
ITSN1,6453,symbol
ITSN2,50618,symbol
IVL,3713,symbol
IZUMO1,284359,symbol
IZUMO4,113177,symbol
JADE1,79960,symbol
JADE3,9767,symbol
JAG1,182,symbol
JAG2,3714,symbol
JAK1,3716,symbol
JAK2,3717,symbol
JAK3,3718,symbol
JAM2,58494,symbol
JAM3,83700,symbol
JAML,120425,symbol
JARID2,3720,symbol
JAZF1,221895,symbol
JCAD,57608,symbol
JCHAIN,3512,symbol
JHY,79864,symbol
JMJD1C,221037,symbol
JMJD4,65094,symbol
JMJD6,23210,symbol
JMJD8,339123,symbol
JMY,133746,symbol
JOSD1,9929,symbol
JOSD2,126119,symbol
JPH1,56704,symbol
JPH2,57158,symbol
JPH3,57338,symbol
JPH4,84502,symbol
JPT1,51155,symbol
JRKL,8690,symbol
JTB,10899,symbol
JUN,3725,symbol
JUNB,3726,symbol
JUND,3727,symbol
KALRN,8997,symbol
KANK1,23189,symbol
KANK2,25959,symbol
KANK3,256949,symbol
KANK4,163782,symbol
KANSL1,284058,symbol
KANSL3,55683,symbol
KANTR,102723508,symbol
KARS,3735,alias
KAT14,57325,symbol
KAT2A,2648,symbol
KAT2B,8850,symbol
KAT5,10524,symbol
KAT6A,7994,symbol
KAT6B,23522,symbol
KAT7,11143,symbol
KAT8,84148,symbol
KATNA1,11104,symbol
KATNAL1,84056,symbol
KATNAL2,83473,symbol
KATNBL1,79768,symbol
KAZN,23254,symbol
KBTBD11,9920,symbol
KBTBD11-OT1,104266957,symbol
KBTBD12,166348,symbol
KBTBD2,25948,symbol
KBTBD3,143879,symbol
KBTBD4,55709,symbol
KBTBD6,89890,symbol
KBTBD7,84078,symbol
KBTBD8,84541,symbol
KCNA2,3737,symbol
KCNA3,3738,symbol
KCNA5,3741,symbol
KCNAB1,7881,symbol
KCNAB2,8514,symbol
KCNAB3,9196,symbol
KCNB1,3745,symbol
KCNB2,9312,symbol
KCNC1,3746,symbol
KCNC2,3747,symbol
KCNC3,3748,symbol
KCNC4,3749,symbol
KCND1,3750,symbol
KCND2,3751,symbol
KCND3,3752,symbol
KCNE1,3753,symbol
KCNE2,9992,symbol
KCNE3,10008,symbol
KCNE4,23704,symbol
KCNG1,3755,symbol
KCNG2,26251,symbol
KCNG3,170850,symbol
KCNG4,93107,symbol
KCNH1,3756,symbol
KCNH2,3757,symbol
KCNH3,23416,symbol
KCNH4,23415,symbol
KCNH5,27133,symbol
KCNH6,81033,symbol
KCNH7,90134,symbol
KCNH8,131096,symbol
KCNJ1,3758,symbol
KCNJ10,3766,symbol
KCNJ11,3767,symbol
KCNJ12,3768,symbol
KCNJ13,3769,symbol
KCNJ14,3770,symbol
KCNJ15,3772,symbol
KCNJ16,3773,symbol
KCNJ2,3759,symbol
KCNJ3,3760,symbol
KCNJ5,3762,symbol
KCNJ6,3763,symbol
KCNJ8,3764,symbol
KCNK1,3775,symbol
KCNK10,54207,symbol
KCNK12,56660,symbol
KCNK13,56659,symbol
KCNK16,83795,symbol
KCNK17,89822,symbol
KCNK2,3776,symbol
KCNK4,50801,symbol
KCNK5,8645,symbol
KCNK6,9424,symbol
KCNK7,10089,symbol
KCNMA1,3778,symbol
KCNMB1,3779,symbol
KCNMB2,10242,symbol
KCNMB3,27094,symbol
KCNMB4,27345,symbol
KCNN1,3780,symbol
KCNN2,3781,symbol
KCNN3,3782,symbol
KCNQ1,3784,symbol
KCNQ3,3786,symbol
KCNQ4,9132,symbol
KCNQ5,56479,symbol
KCNRG,283518,symbol
KCNS3,3790,symbol
KCNT1,57582,symbol
KCNT2,343450,symbol
